year,subject,position,school_id,school_name,slug,city,voivodeship,score,voivodeship_position,voivodeship_total,is_public
2019,overall,84,019c23a3-70e8-7c0e-af43-3222d4fabbed,SZKOŁA PODSTAWOWA NR 21 IM. LUDZI MORZA I MARZEŃ W GDYNI,gdynia/szkola-podstawowa/szkola-podstawowa-nr-21-im-ludzi-morza-i-marzen-w-gdyni-4342,Gdynia,POMORSKIE,57.31,161,565,True
2019,overall,85,019c23a3-6c42-73aa-8216-7415b651b210,SZKOŁA PODSTAWOWA NR 6 IM. ANTONIEGO ABRAHAMA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-6-im-antoniego-abrahama-4254,Gdynia,POMORSKIE,56.88,167,565,True
2019,overall,86,019c23d9-389c-7d45-a285-0c4572f7f969,SZKOŁA PODSTAWOWA NR 24 IM. GUSTAWA MORCINKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-24-im-gustawa-morcinka-w-gdansku-10634,Gdańsk,POMORSKIE,56.48,172,565,True
2019,overall,87,019c23d9-40b0-79b5-9655-7cab9095c18f,SZKOŁA PODSTAWOWA NR 20 W GDAŃSKU IM. KMDR PPOR. JANA GRUDZIŃSKIEGO,gdansk/szkola-podstawowa/szkola-podstawowa-nr-20-w-gdansku-im-kmdr-ppor-jana-grudzinskiego-10842,Gdańsk,POMORSKIE,56.16,176,565,True
2019,overall,88,019c23da-4cf4-7a92-9517-c95e57d65bf2,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 10 IM. EUGENIUSZA KWIATKOWSKIEGO W GDAŃSKU - SZKOŁA PODSTAWOWA NR 18,gdansk/szkola-podstawowa/zespol-szkol-ogolnoksztalcacych-nr-10-im-eugeniusza-kwiatkowskiego-w-gdansku-szkola-podstawowa-nr-18-17430,Gdańsk,POMORSKIE,56.07,178,565,True
2019,overall,89,019c23da-2801-7317-a118-0261767bd083,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 11- SZKOŁA PODSTAWOWA NR 61 IM. JÓZEFA WYBICKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-11-szkola-podstawowa-nr-61-im-jozefa-wybickiego-w-gdansku-16564,Gdańsk,POMORSKIE,55.97,180,565,True
2019,overall,90,019c23e6-8234-7079-9edf-7a0a14cbe30e,NIEPUBLICZNA SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO GDAŃSKIEGO KLUBU SPORTOWEGO GEDANIA 1922,gdansk/szkola-podstawowa/niepubliczna-szkola-podstawowa-mistrzostwa-sportowego-gdanskiego-klubu-sportowego-gedania-1922-262911,Gdańsk,POMORSKIE,55.01,198,565,False
2019,overall,91,019c23d9-e794-7627-b7b8-61c1032c9f2c,SZKOŁA PODSTAWOWA NR 52 IM. TADEUSZA KOŚCIUSZKI W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-52-im-tadeusza-kosciuszki-w-gdansku-15022,Gdańsk,POMORSKIE,54.97,199,565,True
2019,overall,92,019c23d8-c2ba-7bcd-8948-9b3fcebc65ac,SZKOŁA PODSTAWOWA NR 44 IM. OBROŃCÓW WYBRZEŻA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-44-im-obroncow-wybrzeza-7580,Gdynia,POMORSKIE,54.93,200,565,True
2019,overall,93,019c23da-16a7-7bae-bd8f-f15b4d7b4094,SZKOŁA PODSTAWOWA NR 58 IM. KAZIMIERZA SOŁTYSIKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-58-im-kazimierza-soltysika-w-gdansku-16171,Gdańsk,POMORSKIE,53.95,209,565,True
2019,overall,94,019c23d9-12c5-7174-806b-5519c4e30380,SZKOŁA PODSTAWOWA NR 56 IM. ANDRZEJA STRUGA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-56-im-andrzeja-struga-w-gdansku-9704,Gdańsk,POMORSKIE,53.72,219,565,True
2019,overall,95,019c23dc-d54f-79dc-8565-c0afa55f1254,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 9 - SZKOŁA PODSTAWOWA NR 7 IM.MJRA MIECZYSŁAWA SŁABEGO,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-9-szkola-podstawowa-nr-7-im-mjra-mieczyslawa-slabego-39056,Gdańsk,POMORSKIE,53.53,221,565,True
2019,overall,96,019c23d9-4d0e-782d-8261-01f1fb99f1ce,SZKOŁA PODSTAWOWA NR 49 IM. KS. BRONISŁAWA KOMOROWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-49-im-ks-bronislawa-komorowskiego-w-gdansku-11179,Gdańsk,POMORSKIE,53.51,222,565,True
2019,overall,97,019c23a3-6c25-78e2-83db-aa6e190a852b,SZKOŁA PODSTAWOWA NR 39 IM. KPT Ż. W. KAZIMIERZA JURKIEWICZA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-39-im-kpt-z-w-kazimierza-jurkiewicza-4221,Gdynia,POMORSKIE,52.93,234,565,True
2019,overall,98,019c23d9-f4a4-71d1-8578-220dc18ef7eb,SZKOŁA PODSTAWOWA NR 60 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-60-w-gdansku-15253,Gdańsk,POMORSKIE,52.45,242,565,True
2019,overall,99,019c23dc-1811-7223-957c-286dc340975f,ZESPÓŁ KSZTAŁCENIA PODSTAWOWEGO I PRZEDSZKOLNEGO NR 1 W GDAŃSKU - SZKOŁA PODSTAWOWA NR 87,gdansk/szkola-podstawowa/zespol-ksztalcenia-podstawowego-i-przedszkolnego-nr-1-w-gdansku-szkola-podstawowa-nr-87-29329,Gdańsk,POMORSKIE,52.44,243,565,True
2019,overall,100,019c23da-47f8-70d9-9ef8-b86e471b170f,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 4 SZKOŁA PODSTAWOWA NR 11 IM. NA BURSZTYNOWYM SZLAKU W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-4-szkola-podstawowa-nr-11-im-na-bursztynowym-szlaku-w-gdansku-17319,Gdańsk,POMORSKIE,52.43,244,565,True
2019,overall,101,019c23da-2000-7339-9fe0-e64502f79156,SZKOŁA PODSTAWOWA NR 88 IM. DANIELA GABRIELA FAHRENHEITA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-88-im-daniela-gabriela-fahrenheita-w-gdansku-16374,Gdańsk,POMORSKIE,52.3,245,565,True
2019,overall,102,019c23da-282c-7c40-8042-3e6d22bcad3e,SZKOŁA PODSTAWOWA NR 62 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-62-w-gdansku-16641,Gdańsk,POMORSKIE,51.18,265,565,True
2019,overall,103,019c23e6-3628-785b-a4dc-cc72df55f50b,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 6 SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO NR 94 IM. HANZY W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkol-ogolnoksztalcacych-nr-6-szkola-podstawowa-mistrzostwa-sportowego-nr-94-im-hanzy-w-gdansku-133139,Gdańsk,POMORSKIE,51.13,269,565,True
2019,overall,104,019c23e0-d61a-7512-8943-90c776299544,GDAŃSKA SZKOŁA PODSTAWOWA,gdansk/szkola-podstawowa/gdanska-szkola-podstawowa-81749,Gdańsk,POMORSKIE,51.11,270,565,False
2019,overall,105,019c23d8-fd9d-744e-9f82-5950635e30d5,SZKOŁA PODSTAWOWA NR 40 IM. KPT. LEONIDA TELIGI W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-40-im-kpt-leonida-teligi-w-gdansku-9081,Gdańsk,POMORSKIE,50.03,294,565,True
2019,overall,106,019c23e6-684c-7a8a-9df3-39367fc0f6da,SZKOŁA PODSTAWOWA NR 67 IM. KAPITANA ŻEGLUGI WIELKIEJ TADEUSZA ZIÓŁKOWSKIEGO,gdansk/szkola-podstawowa/szkola-podstawowa-nr-67-im-kapitana-zeglugi-wielkiej-tadeusza-ziolkowskiego-262208,Gdańsk,POMORSKIE,49.82,301,565,True
2019,overall,107,019c23d8-b206-7f8a-bf08-fb2a039dbb74,SZKOŁA PODSTAWOWA NR 31 IM. SYNÓW PUŁKU,gdynia/szkola-podstawowa/szkola-podstawowa-nr-31-im-synow-pulku-7112,Gdynia,POMORSKIE,49.37,315,565,True
2019,overall,108,019c23a3-6c51-7e63-8e84-358314c7f2f7,SZKOŁA PODSTAWOWA NR 23,gdynia/szkola-podstawowa/szkola-podstawowa-nr-23-4277,Gdynia,POMORSKIE,48.4,339,565,True
2019,overall,109,019c23d9-f91c-7724-b746-258e3d238951,SZKOŁA PODSTAWOWA NR 57 IM. GEN. WŁADYSŁAWA ANDERSA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-57-im-gen-wladyslawa-andersa-w-gdansku-15431,Gdańsk,POMORSKIE,48.1,345,565,True
2019,overall,110,019c23da-431f-7c71-94e8-8342096d9b44,SZKOŁA PODSTAWOWA NR 4 IM. KRÓLA KAZIMIERZA JAGIELLOŃCZYKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-4-im-krola-kazimierza-jagiellonczyka-w-gdansku-17192,Gdańsk,POMORSKIE,48.07,347,565,True
2019,overall,111,019c23a3-6c55-7725-83c1-8f8655b3fd79,SZKOŁA PODSTAWOWA NR 35 IM. KPT. STANISŁAWA KOSKO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-35-im-kpt-stanislawa-kosko-4284,Gdynia,POMORSKIE,47.36,369,565,True
2019,overall,112,019c23d9-2b49-7cd5-adb2-cca317fb715b,SZKOŁA PODSTAWOWA NR 16 IM. WŁADYSŁAWA BRONIEWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-16-im-wladyslawa-broniewskiego-w-gdansku-10294,Gdańsk,POMORSKIE,46.17,394,565,True
2019,overall,113,019c23da-ae03-724a-85aa-1dc846c7c42b,SZKOŁA PODSTAWOWA NR 65 IM. ALFA LICZMAŃSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-65-im-alfa-liczmanskiego-w-gdansku-19820,Gdańsk,POMORSKIE,45.29,409,565,True
2019,overall,114,019c23a3-70f8-75de-8860-8173575c4202,SZKOŁA PODSTAWOWA NR 33 IM. OBROŃCÓW KĘPY OKSYWSKIEJ,gdynia/szkola-podstawowa/szkola-podstawowa-nr-33-im-obroncow-kepy-oksywskiej-4369,Gdynia,POMORSKIE,45,417,565,True
2019,overall,115,019c23dc-b40a-798a-ba95-5692bb2959f6,SZKOŁA PODSTAWOWA NR 43 IM. WICEADMIRAŁA KAZIMIERZA PORĘBSKIEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-43-im-wiceadmirala-kazimierza-porebskiego-35190,Gdynia,POMORSKIE,44.53,428,565,True
2019,overall,116,019c23da-0a47-79b7-8d48-cb89702169f5,SZKOŁA PODSTAWOWA NR 59 IM. I DYWIZJI PANCERNEJ GEN. STANISŁAWA MACZKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-59-im-i-dywizji-pancernej-gen-stanislawa-maczka-w-gdansku-15831,Gdańsk,POMORSKIE,42.91,457,565,True
2019,overall,117,019c23a3-6c54-7172-91cf-67b2ea639da9,SZKOŁA PODSTAWOWA NR 29 IM. STEFANA ŻEROMSKIEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-29-im-stefana-zeromskiego-4282,Gdynia,POMORSKIE,41.12,493,565,True
2019,overall,118,019c23da-9c15-72ac-ab7f-c6b1a8a99cd9,SZKOŁA PODSTAWOWA NR 83 IM. ŻOŁNIERZY Z WESTERPLATTE W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-83-im-zolnierzy-z-westerplatte-w-gdansku-19432,Gdańsk,POMORSKIE,40.57,499,565,True
2019,overall,119,019c23d9-eba1-7f39-bab8-3a23a758f192,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 7 SZKOŁA PODSTAWOWA NR 55 IM. JANA HEWELIUSZA W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-7-szkola-podstawowa-nr-55-im-jana-heweliusza-w-gdansku-15122,Gdańsk,POMORSKIE,40.39,501,565,True
2019,overall,120,019c23a3-70b9-7839-89f4-5c8c3b97c69d,SZKOŁA PODSTAWOWA NR 10 IM. EUGENIUSZA KWIATKOWSKIEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-10-im-eugeniusza-kwiatkowskiego-4300,Gdynia,POMORSKIE,36.28,539,565,True
2019,overall,121,019c23d9-1ebc-7f7f-8e28-6fd73a5690e0,SZKOŁA PODSTAWOWA NR 21 IM. KPT. Ż. W. OLGIERDA BORCHARDTA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-21-im-kpt-z-w-olgierda-borchardta-w-gdansku-10067,Gdańsk,POMORSKIE,35.44,541,565,True
2019,overall,122,019c23da-4cec-7562-b8d2-47abc21f2b67,SZKOŁA PODSTAWOWA NR 69 IM GENERAŁA STANISŁAWA SOSABOWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-69-im-generala-stanislawa-sosabowskiego-w-gdansku-17410,Gdańsk,POMORSKIE,30.51,551,565,True
2019,overall,123,019c23e6-684c-7a8a-9df3-3936816eaab3,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 3 SZKOŁA PODSTAWOWA NR 72 IM. OBROŃCÓW WESTERPLATTE W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-3-szkola-podstawowa-nr-72-im-obroncow-westerplatte-w-gdansku-262209,Gdańsk,POMORSKIE,30.01,552,565,True
2019,overall,124,019c23dc-d556-7fff-be9c-9054842b9126,SZKOŁA PODSTAWOWA SPECJALNA NR 28,gdansk/szkola-podstawowa/szkola-podstawowa-specjalna-nr-28-39066,Gdańsk,POMORSKIE,23,559,565,True
2020,overall,1,019c23e1-7546-7a86-9791-e2c8d2fa541c,III SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,gdansk/szkola-podstawowa/iii-spoleczna-szkola-podstawowa-spolecznego-towarzystwa-oswiatowego-86458,Gdańsk,POMORSKIE,90.83,1,565,False
2020,overall,2,019c23e1-616e-74f1-adca-e1dedbc7bfcc,GDAŃSKIE SZKOŁY AUTONOMICZNE GDAŃSKA AUTONOMICZNA SZKOŁA PODSTAWOWA,gdansk/szkola-podstawowa/gdanskie-szkoly-autonomiczne-gdanska-autonomiczna-szkola-podstawowa-85999,Gdańsk,POMORSKIE,89.95,2,565,False
2020,overall,3,019c23e2-10a9-7973-9adf-79949fc7bf33,AMERYKAŃSKA SZKOŁA PODSTAWOWA Z WYKŁADOWYM JĘZYKIEM ANGIELSKIM,gdynia/szkola-podstawowa/amerykanska-szkola-podstawowa-z-wykladowym-jezykiem-angielskim-90298,Gdynia,POMORSKIE,87.45,3,565,False
2020,overall,4,019c23e1-6b8c-747d-b86a-71d4163a5729,II SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,gdansk/szkola-podstawowa/ii-spoleczna-szkola-podstawowa-spolecznego-towarzystwa-oswiatowego-86125,Gdańsk,POMORSKIE,85.83,4,565,False
2020,overall,5,019c23dd-3a9e-7e6f-80ef-4d360046bc2a,"PODSTAWOWA SZKOŁA SPOŁECZNA ""NIEDŹWIEDNIK""",gdansk/szkola-podstawowa/podstawowa-szkola-spoleczna-niedzwiednik-43412,Gdańsk,POMORSKIE,85.71,5,565,False
2020,overall,6,019c23df-42af-7f75-a61d-e7cab4b0088e,"NIEPUBLICZNA SZKOŁA PODSTAWOWA ""SOKRATES""",gdansk/szkola-podstawowa/niepubliczna-szkola-podstawowa-sokrates-66309,Gdańsk,POMORSKIE,83.18,7,565,False
2020,overall,7,019c23e1-6bad-7a57-91d1-e87f5608fb63,I SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,gdansk/szkola-podstawowa/i-spoleczna-szkola-podstawowa-spolecznego-towarzystwa-oswiatowego-86148,Gdańsk,POMORSKIE,82.82,8,565,False
2020,overall,8,019c23e0-a250-77d3-9f40-51c0eb31bc45,NOWY ŚWIAT NIEPUBLICZNA SZKOŁA PODSTAWOWA,gdansk/szkola-podstawowa/nowy-swiat-niepubliczna-szkola-podstawowa-80448,Gdańsk,POMORSKIE,81.98,9,565,False
2020,overall,9,019c23e6-8743-7bcc-93e1-e404525427ad,KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W GDYNI,gdynia/szkola-podstawowa/katolicka-szkola-podstawowa-im-sw-jana-pawla-ii-w-gdyni-263021,Gdynia,POMORSKIE,81.91,10,565,True
2020,overall,10,019c23c2-5015-788a-b0d6-d50600a116f4,PIERWSZA SZKOŁA SPOŁECZNA PODSTAWOWA IM.DZIECI ZJEDNOCZONEJ EUROPY,gdynia/szkola-podstawowa/pierwsza-szkola-spoleczna-podstawowa-im-dzieci-zjednoczonej-europy-5959,Gdynia,POMORSKIE,80.71,11,565,False
2020,overall,11,019c23e1-702a-7a7b-ac88-3904f32de525,KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. KAZIMIERZA W GDAŃSKU,gdansk/szkola-podstawowa/katolicka-szkola-podstawowa-im-sw-kazimierza-w-gdansku-86270,Gdańsk,POMORSKIE,80.44,12,565,False
2020,overall,12,019c23e1-7027-749c-bb81-1e9b35e222db,SZKOŁA PODSTAWOWA IM. ŚW. JANA DE LA SALLE,gdansk/szkola-podstawowa/szkola-podstawowa-im-sw-jana-de-la-salle-86264,Gdańsk,POMORSKIE,80.02,13,565,False
2020,overall,13,019c23a3-7a25-7a48-9035-f6ee0586e79e,SZKOŁA PODSTAWOWA NR 18 IM. KORNELA MAKUSZYŃSKIEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-18-im-kornela-makuszynskiego-4563,Gdynia,POMORSKIE,79.33,14,565,True
2020,overall,14,019c23df-0382-744f-9214-164cfe6ca861,KATOLICKA SZKOŁA PODSTAWOWA IM ŚW. RODZINY W GDYNI,gdynia/szkola-podstawowa/katolicka-szkola-podstawowa-im-sw-rodziny-w-gdyni-62306,Gdynia,POMORSKIE,78.85,17,565,True
2020,overall,15,019c23df-d124-73b5-88a5-48d994aa5d99,BRITISH INTERNATIONAL SCHOOL GDAŃSK - SZKOLA PODSTAWOWA,gdansk/szkola-podstawowa/british-international-school-gdansk-szkola-podstawowa-71958,Gdańsk,POMORSKIE,77.31,20,565,False
2020,overall,16,019c23dd-003a-7b91-bef7-d4aa330ccd8f,PODSTAWOWA SZKOŁA GEDANENSIS,gdansk/szkola-podstawowa/podstawowa-szkola-gedanensis-41069,Gdańsk,POMORSKIE,77.19,21,565,False
2020,overall,17,019c23e6-8232-73bf-b6e1-7a35421bad2a,GDAŃSKA SZKOŁA PODSTAWOWA LINGWISTA IM. HYMNU NARODOWEGO,gdansk/szkola-podstawowa/gdanska-szkola-podstawowa-lingwista-im-hymnu-narodowego-262904,Gdańsk,POMORSKIE,76.46,23,565,False
2020,overall,18,019c23a3-638e-77f5-a650-11ec5780f3a1,SZKOŁA PODSTAWOWA NR 20 IM. 2 MORSKIEGO PUŁKU STRZELCÓW,gdynia/szkola-podstawowa/szkola-podstawowa-nr-20-im-2-morskiego-pulku-strzelcow-4053,Gdynia,POMORSKIE,76.35,24,565,True
2020,overall,19,019c23e6-44e2-71ff-9942-036eed85be55,SZKOŁA PODSTAWOWA JEZUITÓW Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ŚW. STANISŁAWA KOSTKI W GDYNI,gdynia/szkola-podstawowa/szkola-podstawowa-jezuitow-z-oddzialami-dwujezycznymi-im-sw-stanislawa-kostki-w-gdyni-133486,Gdynia,POMORSKIE,76.31,25,565,False
2020,overall,20,019c23df-42b0-741e-a372-78fd58048094,"GDAŃSKA SZKOŁA PODSTAWOWA ""LINGWISTA"" IM. ZJEDNOCZONEJ EUROPY",gdansk/szkola-podstawowa/gdanska-szkola-podstawowa-lingwista-im-zjednoczonej-europy-66313,Gdańsk,POMORSKIE,75.4,26,565,False
2020,overall,21,019c23dc-0ac6-7b9c-beca-c8c521f0c7d0,NIEPUBLICZNA POLSKO-BRYTYJSKA SZKOŁA PODSTAWOWA NR 1,gdansk/szkola-podstawowa/niepubliczna-polsko-brytyjska-szkola-podstawowa-nr-1-28757,Gdańsk,POMORSKIE,74.45,28,565,False
2020,overall,22,019c23dc-4f7e-7b00-893f-76a6c05182cb,"""FREGATA"" SZKOŁA PODSTAWOWA DLA CHŁOPCÓW",gdansk/szkola-podstawowa/fregata-szkola-podstawowa-dla-chlopcow-30613,Gdańsk,POMORSKIE,74.36,29,565,False
2020,overall,23,019c23a3-75b0-7d7e-86dd-3343db3b43a5,SZKOŁA PODSTAWOWA NR 34 Z ODDZIAŁAMI INTEGRACYJNYMI IM. LEONIDA TELIGI,gdynia/szkola-podstawowa/szkola-podstawowa-nr-34-z-oddzialami-integracyjnymi-im-leonida-teligi-4419,Gdynia,POMORSKIE,73.9,32,565,True
2020,overall,24,019c23e4-0df5-72c8-8d0a-f60a60b1d6aa,FREGATA SZKOŁA PODSTAWOWA DLA DZIEWCZĄT,gdansk/szkola-podstawowa/fregata-szkola-podstawowa-dla-dziewczat-119762,Gdańsk,POMORSKIE,73.62,33,565,False
2020,overall,25,019c23e4-353d-7512-9435-8d4aefd8c29a,CHRZEŚCIJAŃSKA SZKOŁA MONTESSORI,gdansk/szkola-podstawowa/chrzescijanska-szkola-montessori-120645,Gdańsk,POMORSKIE,72.53,35,565,False
2020,overall,26,019c23d9-40aa-7f43-9c99-6ba57bfa4d05,"PRYWATNA SZKOŁA PODSTAWOWA ""LIBER""",gdynia/szkola-podstawowa/prywatna-szkola-podstawowa-liber-10829,Gdynia,POMORSKIE,72.43,36,565,False
2020,overall,27,019c23d9-2ff9-7558-b408-a671ea287fd4,SZKOŁA PODSTAWOWA NR 77 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-77-w-gdansku-10388,Gdańsk,POMORSKIE,71.04,37,565,True
2020,overall,28,019c23e6-684d-706a-997d-2aa66781268f,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 2 SZKOŁA PODSTAWOWA NR 33 IM. STEFANA BANACHA W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkol-ogolnoksztalcacych-nr-2-szkola-podstawowa-nr-33-im-stefana-banacha-w-gdansku-262215,Gdańsk,POMORSKIE,70.86,39,565,True
2020,overall,29,019c23e6-822b-71e3-aeb7-37bd77f77703,NIEPUBLICZNA SZKOŁA PODSTAWOWA THINKING ZONE W GDAŃSKU,gdansk/szkola-podstawowa/niepubliczna-szkola-podstawowa-thinking-zone-w-gdansku-262876,Gdańsk,POMORSKIE,70.65,40,565,False
2020,overall,30,019c23d9-eba1-7f39-bab8-3a23a9c4095f,SZKOŁA PODSTAWOWA NR 1 IM. MARIUSZA ZARUSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-1-im-mariusza-zaruskiego-w-gdansku-15124,Gdańsk,POMORSKIE,70.14,42,565,True
2020,overall,31,019c23e6-360d-759c-84e6-ceea1e717cdf,"PUBLICZNA SZKOŁA PODSTAWOWA ""OLIMPIJCZYK"" W GDAŃSKU Z ODDZIAŁAMI SPORTOWYMI",gdansk/szkola-podstawowa/publiczna-szkola-podstawowa-olimpijczyk-w-gdansku-z-oddzialami-sportowymi-133053,Gdańsk,POMORSKIE,69.47,45,565,True
2020,overall,32,019c23e6-684d-706a-997d-2aa666099a4c,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 7 SZKOŁA PODSTAWOWA NR 3 IM. JANA PAWŁA II W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkol-ogolnoksztalcacych-nr-7-szkola-podstawowa-nr-3-im-jana-pawla-ii-w-gdansku-262214,Gdańsk,POMORSKIE,69.39,46,565,True
2020,overall,33,019c23d8-e47c-7508-876a-98d51336b614,SZKOŁA PODSTAWOWA NR 8 IM. OBROŃCÓW HELU,gdynia/szkola-podstawowa/szkola-podstawowa-nr-8-im-obroncow-helu-8469,Gdynia,POMORSKIE,69.29,47,565,True
2020,overall,34,019c23d9-2b63-75d2-adec-34a0b4117138,SZKOŁA PODSTAWOWA NR 47 IM. KASZUBSKIEJ BRYGADY WOP W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-47-im-kaszubskiej-brygady-wop-w-gdansku-10347,Gdańsk,POMORSKIE,68.75,49,565,True
2020,overall,35,019c23a3-7a00-7af2-af5c-a2ea233a5be0,SZKOŁA PODSTAWOWA NR 28 IM. LOTNIKÓW POLSKICH,gdynia/szkola-podstawowa/szkola-podstawowa-nr-28-im-lotnikow-polskich-4529,Gdynia,POMORSKIE,68.46,50,565,True
2020,overall,36,019c23d8-c6bd-799e-9b80-d85cac1026bb,SZKOŁA PODSTAWOWA NR 46,gdynia/szkola-podstawowa/szkola-podstawowa-nr-46-7669,Gdynia,POMORSKIE,68.44,51,565,True
2020,overall,37,019c23d9-5991-7ce9-bb1e-4e647aaddc8a,SZKOŁA PODSTAWOWA NR 48 IM. PROFESORA KAZIMIERZA DEMELA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-48-im-profesora-kazimierza-demela-11470,Gdynia,POMORSKIE,68.35,52,565,True
2020,overall,38,019c23d9-4902-7358-8dc6-56f76bc75175,SZKOŁA PODSTAWOWA NR 46 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-46-w-gdansku-11134,Gdańsk,POMORSKIE,68.05,53,565,True
2020,overall,39,019c23d9-1e9b-77ef-b38a-df73b6885e86,GDAŃSKA SZKOŁA SZERMIERKI - SZKOŁA PODSTAWOWA NR 70 Z ODDZIAŁAMI SPORTOWYMI W GDAŃSKU,gdansk/szkola-podstawowa/gdanska-szkola-szermierki-szkola-podstawowa-nr-70-z-oddzialami-sportowymi-w-gdansku-9987,Gdańsk,POMORSKIE,67.41,55,565,True
2020,overall,40,019c23d8-c6c3-7bb7-8e43-445c8d4a0b6a,SZKOŁA PODSTAWOWA NR 27 IM. DZIECI ZJEDNOCZONEJ EUROPY W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-27-im-dzieci-zjednoczonej-europy-w-gdansku-7678,Gdańsk,POMORSKIE,67.02,56,565,True
2020,overall,41,019c23e2-287c-7ccd-8fc1-96afe989471e,GDYŃSKA SZKOŁA SPOŁECZNA,gdynia/szkola-podstawowa/gdynska-szkola-spoleczna-90963,Gdynia,POMORSKIE,66.54,58,565,False
2020,overall,42,019c23d8-cacd-7a17-93b6-39278ecb5275,SZKOŁA PODSTAWOWA NR 47 IM FRANCISZKI CEGIELSKIEJ,gdynia/szkola-podstawowa/szkola-podstawowa-nr-47-im-franciszki-cegielskiej-7747,Gdynia,POMORSKIE,65.9,60,565,True
2020,overall,43,019c23d9-0a68-79f6-a021-c13fdb35a980,SZKOŁA PODSTAWOWA NR 44 IM. ADAMA MICKIEWICZA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-44-im-adama-mickiewicza-w-gdansku-9480,Gdańsk,POMORSKIE,65.62,61,565,True
